superregion,country,age,gender,region,education,year,type,type_desc,median,upperci_95,lowerci_95,Dietary Factor
Asia,LAO,32.5,0,0,2,2018,1,1: Foods & Beverages,64.792096976713,87.3622580584606,48.349919103917,Refined grains
Asia,CHN,27.5,1,1,2,2010,2,2: Macronutrients,57.080938306045,69.3499163829036,42.0226217470248,Total seafoods
LAC,BLZ,37.5,0,0,1,2015,2,2: Macronutrients,5.4140687798055,12.0355310566276,1.9833991985311,Cheese
LAC,HND,17.5,1,1,1,2010,1,1: Foods & Beverages,9.47238139804974,11.2719781214599,7.99287562472989,Nuts and seeds
LAC,HND,42.5,0,1,2,2010,2,2: Macronutrients,58.4707312035001,91.49618316131668,37.4398225614644,Eggs
SSA,BEN,42.5,1,1,2,2010,2,2: Macronutrients,8.31428856835457,16.6780607266624,3.06607743016455,Cheese
FSU,MNG,17.5,0,0,1,2010,2,2: Macronutrients,87.4582730516216,141.721273594095,53.4221970878297,Eggs
FSU,TKM,22.5,1,1,999,2015,1,1: Foods & Beverages,127.393187236877,195.0,33.1653067533544,Potatoes
LAC,GUY,27.5,1,0,999,2015,1,1: Foods & Beverages,73.0459353582351,130.0,21.255995791731,Other starchy vegetables
HIC,DEU,27.5,1,1,2,2018,1,1: Foods & Beverages,63.4423996284447,71.245340737869,56.4286133880293,Potatoes
SSA,CMR,32.5,1,0,1,2018,2,2: Macronutrients,52.39376229307,55.3964926185699,49.2797776471805,Total seafoods
HIC,USA,27.5,1,1,999,2018,2,2: Macronutrients,79.9308980616982,81.6953381935075,78.2219424612125,Eggs
SSA,CAF,37.5,0,1,2,2015,2,2: Macronutrients,8.98864456940496,17.2870622619481,3.79460362388191,Cheese
LAC,CHL,32.5,0,0,999,2010,1,1: Foods & Beverages,147.632763369573,181.69675229648,121.031785291103,Non-starchy vegetables
Asia,THA,27.5,0,0,3,2010,1,1: Foods & Beverages,7.99671827185109,42.2840170309638,1.56680660663892,Whole grains
FSU,ALB,22.5,1,1,999,2018,1,1: Foods & Beverages,23.6919828585119,88.1203256992954,5.5476600973617,Potatoes
SSA,NAM,12.5,1,1,999,2010,1,1: Foods & Beverages,0.502075743072034,0.5424884848299,0.465753469996201,Unprocessed red meats
Asia,FSM,42.5,0,1,999,2018,1,1: Foods & Beverages,147.379404712942,220.87783073285,98.84168920880488,Non-starchy vegetables
Asia,KIR,27.5,0,0,1,2015,1,1: Foods & Beverages,75.9095669088773,119.81508476475,48.4574397377386,Refined grains
FSU,AZE,37.5,1,0,1,2015,1,1: Foods & Beverages,0.791028079285947,0.865850449803197,0.723748492426962,Unprocessed red meats
LAC,ARG,17.5,0,0,999,2015,2,2: Macronutrients,51.1206471848719,53.9369366657626,48.3081421103237,Total seafoods
LAC,JAM,17.5,0,1,999,2015,2,2: Macronutrients,55.4119426937256,57.8777871892746,52.847675041051,Total seafoods
SSA,ERI,12.5,1,0,999,2015,1,1: Foods & Beverages,158.58299237985,395.353524619999,68.1681182786494,Refined grains
HIC,NLD,37.5,0,0,1,2018,2,2: Macronutrients,12.5290739919041,12.9683772782788,12.0873122537478,Cheese
MENA,ARE,17.5,0,0,1,2015,1,1: Foods & Beverages,0.75364016955575,1.4705445225746,0.389984735519087,Unprocessed red meats
SAARC,IND,22.5,0,0,3,2015,2,2: Macronutrients,64.6573148286498,66.4606835534769,62.7745469601712,Total seafoods
SSA,GAB,22.5,1,1,1,2018,1,1: Foods & Beverages,5.58530068106974,46.4130538998267,0.727033449841874,Other starchy vegetables
Asia,TWN,32.5,0,1,3,2015,1,1: Foods & Beverages,32.1839947417951,38.3919522099139,27.0377660837638,Nuts and seeds
SSA,CMR,17.5,1,0,3,2010,1,1: Foods & Beverages,174.989639424759,630.238946498118,48.3208048442216,Refined grains
Asia,KHM,27.5,0,0,1,2010,2,2: Macronutrients,59.7298418611091,70.2504384539626,47.2740141314972,Total seafoods
SAARC,BTN,17.5,0,0,2,2015,1,1: Foods & Beverages,0.932559964637613,1.78786765935924,0.490549584452916,Unprocessed red meats
FSU,KAZ,42.5,0,0,999,2015,1,1: Foods & Beverages,52.7404850993375,114.347239033041,15.6656307146926,Other starchy vegetables
Asia,FSM,27.5,0,1,2,2018,1,1: Foods & Beverages,157.654555681382,553.077496671203,43.6347364838936,Refined grains
LAC,HND,17.5,0,1,999,2010,1,1: Foods & Beverages,0.171143498019603,0.272920533183391,0.105888768302598,Total processed meats
FSU,HUN,12.5,0,1,999,2010,2,2: Macronutrients,57.3597747935675,84.1082194867128,39.1249219581796,Eggs
LAC,BOL,12.5,0,1,2,2015,1,1: Foods & Beverages,0.255195254063944,0.888840358357449,0.0702853504497,Total processed meats
HIC,CHE,22.5,0,0,1,2010,2,2: Macronutrients,46.4038608914563,50.8907288330993,42.0723772589139,Total seafoods
FSU,GEO,17.5,0,0,3,2015,2,2: Macronutrients,8.68411731321794,16.3336868232206,3.65782746057137,Cheese
LAC,MEX,22.5,0,1,999,2018,2,2: Macronutrients,10.1523324855733,10.6057209674875,9.702876342700772,Cheese
SSA,BDI,27.5,0,1,2,2015,2,2: Macronutrients,54.333642325174,66.9537125823395,40.6004907043251,Total seafoods
SSA,MLI,22.5,1,0,3,2018,1,1: Foods & Beverages,0.305761438524113,0.538579870622232,0.172330287286243,Total processed meats
HIC,DEU,27.5,1,0,1,2015,2,2: Macronutrients,49.1455066940777,50.5561223468707,47.6984396161472,Total seafoods
FSU,SVK,32.5,0,0,2,2010,1,1: Foods & Beverages,18.7056578706153,28.6184386275768,12.2412253948332,Whole grains
SSA,NAM,22.5,0,0,2,2018,1,1: Foods & Beverages,0.297512489634958,1.04417528420399,0.0788574730992256,Total processed meats
SSA,BWA,17.5,1,0,999,2018,1,1: Foods & Beverages,1.05239283433176,1.55377281645179,0.707726856174767,Unprocessed red meats
SSA,STP,12.5,0,1,1,2015,2,2: Macronutrients,11.1505066233015,20.604383370826,5.01918883564317,Cheese
Asia,VUT,32.5,0,0,999,2018,1,1: Foods & Beverages,4.26763851026394,19.2204149077209,1.06211804089313,Other starchy vegetables
LAC,ARG,27.5,1,0,1,2010,1,1: Foods & Beverages,3.56108070618285,4.84307304013341,2.58428383994974,Potatoes
LAC,SUR,12.5,0,0,2,2015,1,1: Foods & Beverages,93.8365862388453,135.912800106638,63.8259054362866,Fruits
SSA,LSO,17.5,1,1,2,2015,2,2: Macronutrients,59.4232437376061,101.975796500844,35.1801370336595,Eggs
HIC,NOR,27.5,0,0,1,2018,1,1: Foods & Beverages,104.093208138778,119.376890108444,90.9719827173138,Non-starchy vegetables
LAC,DOM,42.5,1,0,1,2015,2,2: Macronutrients,59.5525611712696,71.2711042659077,45.5329077309355,Total seafoods
HIC,USA,32.5,0,0,999,2015,2,2: Macronutrients,82.2040192538313,83.2923003281013,81.1469450776516,Eggs
FSU,MDA,12.5,0,1,999,2015,1,1: Foods & Beverages,0.622595432756343,0.961925410745392,0.402094634173592,Unprocessed red meats
MENA,OMN,42.5,1,1,1,2010,2,2: Macronutrients,81.0123495452363,133.633992626059,48.2647469531379,Eggs
Asia,TWN,12.5,0,0,1,2010,1,1: Foods & Beverages,21.5743605706304,25.7779436752559,17.9720361285376,Nuts and seeds
SAARC,NPL,37.5,1,1,999,2018,1,1: Foods & Beverages,0.82216190237771,1.74975288740896,0.361225945397676,Whole grains
MENA,YEM,17.5,1,0,2,2015,1,1: Foods & Beverages,0.402029455333778,0.795748507118501,0.198175647001276,Unprocessed red meats
MENA,IRQ,32.5,1,0,999,2015,2,2: Macronutrients,56.43304600965,65.2602266469845,45.8549915695413,Total seafoods
LAC,NIC,37.5,0,1,1,2010,2,2: Macronutrients,7.09719959233717,14.3856241553505,2.71922278282269,Cheese
LAC,VCT,27.5,1,1,1,2015,2,2: Macronutrients,8.85695205154547,17.0241204497073,3.70310507515591,Cheese
SSA,BWA,22.5,1,0,999,2018,2,2: Macronutrients,81.5485823921145,114.663181575212,58.5318530678896,Eggs
MENA,BHR,37.5,1,1,999,2010,2,2: Macronutrients,84.0147142868586,118.873469876052,60.4158667798543,Eggs
LAC,VEN,32.5,0,0,1,2010,2,2: Macronutrients,3.29113282911675,5.04084001378975,2.00045408780499,Cheese
FSU,UZB,22.5,0,1,1,2010,2,2: Macronutrients,10.3216653519938,18.9535725810749,4.70915096172506,Cheese
Asia,MYS,12.5,0,0,1,2018,1,1: Foods & Beverages,76.1220997849429,86.7858174409611,66.6731266925052,Fruits
SSA,GHA,27.5,1,0,3,2015,2,2: Macronutrients,70.8881115523974,73.832619443553,67.6656560972476,Total seafoods
SSA,SEN,27.5,1,1,3,2015,1,1: Foods & Beverages,0.550518764385568,1.0603505408285,0.300048340396945,Unprocessed red meats
SSA,MOZ,42.5,0,1,2,2015,1,1: Foods & Beverages,0.904055307888572,1.06745803059756,0.775631692217009,Unprocessed red meats
SSA,SSD,17.5,1,0,999,2018,2,2: Macronutrients,8.5430869706627,15.0541678646847,4.31246914994043,Cheese
Asia,PHL,12.5,1,0,999,2018,2,2: Macronutrients,24.8794496605586,26.7628756808712,23.0394002908208,Cheese
SSA,BEN,27.5,0,1,2,2015,1,1: Foods & Beverages,35.1316184464829,195.0,4.19919988636708,Potatoes
FSU,LTU,22.5,1,1,2,2010,1,1: Foods & Beverages,89.5783290617215,114.264628248384,69.7700422731332,Refined grains
HIC,NZL,12.5,0,0,2,2018,2,2: Macronutrients,14.0447483958799,15.4912654607868,12.6282160696754,Cheese
SSA,KEN,22.5,0,0,1,2018,1,1: Foods & Beverages,1.71141574738416,1.92643405732718,1.51964427369307,Unprocessed red meats
HIC,SWE,42.5,1,1,1,2018,2,2: Macronutrients,78.8514136821308,82.3329633617902,75.5918928834734,Eggs
FSU,MNE,32.5,0,0,999,2018,2,2: Macronutrients,47.0837646067233,56.9694051492117,36.6392604565683,Total seafoods
SSA,ERI,32.5,1,1,3,2018,1,1: Foods & Beverages,4.0563074636214,34.4624436524631,0.454581515561667,Other starchy vegetables
HIC,ISL,37.5,1,1,2,2015,2,2: Macronutrients,48.2410817183984,62.6086096410453,33.1668810353221,Total seafoods
LAC,DOM,32.5,0,0,2,2015,1,1: Foods & Beverages,0.562276865686287,0.629861040456499,0.504439742212375,Unprocessed red meats
Asia,KHM,22.5,0,1,1,2010,2,2: Macronutrients,58.2841938006604,69.5653962132203,45.1995197537166,Total seafoods
MENA,QAT,12.5,0,1,999,2010,2,2: Macronutrients,73.3195562292004,98.8944205403942,54.8785453827301,Eggs
LAC,BOL,12.5,0,1,2,2010,2,2: Macronutrients,60.2173235496497,71.577231164261,49.7364748237039,Eggs
LAC,HND,22.5,0,0,3,2015,2,2: Macronutrients,8.37516862894277,16.0737466259315,3.48408096483553,Cheese
HIC,DEU,42.5,0,0,2,2018,2,2: Macronutrients,14.647582482718,15.2576844655341,14.0245796599473,Cheese
HIC,NZL,17.5,1,0,2,2018,1,1: Foods & Beverages,0.492820589467189,0.969472478842485,0.260624968467706,Unprocessed red meats
Asia,CHN,32.5,1,0,3,2015,1,1: Foods & Beverages,12.5212549166023,16.2790516819091,9.624510066244587,Refined grains
LAC,DMA,12.5,1,1,1,2018,2,2: Macronutrients,61.2200205696449,72.6221228132793,47.3927248757643,Total seafoods
HIC,NZL,12.5,1,1,999,2015,2,2: Macronutrients,17.3928935968313,18.8796008458021,15.9435328062902,Cheese
HIC,USA,27.5,1,0,1,2018,1,1: Foods & Beverages,90.6106816577154,97.9180506198168,83.7238755704364,Fruits
Asia,MYS,27.5,0,0,999,2015,2,2: Macronutrients,55.0799075274183,56.4629957406892,53.6992677939362,Total seafoods
SSA,BWA,12.5,1,1,1,2015,1,1: Foods & Beverages,0.408504842838714,1.57689536613614,0.106923829424701,Total processed meats
SSA,GIN,42.5,0,0,2,2010,1,1: Foods & Beverages,0.861902923468675,0.938745547782626,0.793091277422511,Unprocessed red meats
SSA,ZAF,42.5,0,0,2,2015,2,2: Macronutrients,10.5561664979957,12.0471819005051,9.14857767507189,Cheese
SSA,BDI,42.5,1,0,3,2015,2,2: Macronutrients,59.6980305808491,71.4685671413501,44.9391640078421,Total seafoods
SSA,GNB,32.5,0,1,999,2015,1,1: Foods & Beverages,1.75945564200766,2.89066726960906,1.11137705347594,Unprocessed red meats
FSU,LTU,32.5,0,1,3,2010,1,1: Foods & Beverages,2.56200639619464,3.38300584478772,1.95833412728893,Total processed meats
HIC,MLT,12.5,0,1,3,2010,2,2: Macronutrients,13.1088523698268,17.015478596698,9.604721410504952,Cheese
FSU,TKM,17.5,0,1,999,2010,2,2: Macronutrients,12.1587287925179,19.3839784155841,6.70517928191438,Cheese
LAC,SUR,42.5,1,1,999,2018,1,1: Foods & Beverages,42.8845951562108,139.042333387997,10.6338108721855,Potatoes
FSU,MNG,42.5,1,1,3,2018,1,1: Foods & Beverages,3.900000095,3.900000095,1.26626727776731,Total processed meats
LAC,JAM,17.5,1,1,999,2015,2,2: Macronutrients,95.4545752040576,104.825708997203,87.129874378557,Eggs
SSA,MWI,27.5,0,1,999,2018,2,2: Macronutrients,57.5938359069493,66.8666756922058,46.23677321286,Total seafoods
FSU,CZE,42.5,1,1,3,2018,1,1: Foods & Beverages,0.568843077311421,0.761954420025161,0.427580574901522,Total processed meats
SSA,COG,32.5,1,1,2,2015,1,1: Foods & Beverages,68.6068447339115,83.8010405562028,56.4109537018196,Nuts and seeds
HIC,LUX,22.5,0,1,2,2010,1,1: Foods & Beverages,0.796858585869672,1.5081477675836,0.429046839067098,Unprocessed red meats
FSU,ALB,37.5,0,1,2,2010,1,1: Foods & Beverages,117.50460663709,145.051078887245,95.1467522219811,Fruits
SSA,GIN,17.5,1,0,2,2015,2,2: Macronutrients,8.52109966717147,16.9152213191209,3.28600128959587,Cheese
SSA,DJI,27.5,1,1,1,2010,2,2: Macronutrients,9.965057064493433,19.1626715031966,4.06195696843703,Cheese
SSA,CMR,42.5,1,0,1,2018,2,2: Macronutrients,50.3377770580988,53.3884481856338,47.3115192292717,Total seafoods
SSA,MWI,27.5,1,1,2,2018,2,2: Macronutrients,60.0303730221529,71.5704025528607,45.8842202092054,Total seafoods
SSA,CMR,37.5,0,1,3,2015,2,2: Macronutrients,42.6321869639231,45.9998761030208,39.2623982233714,Total seafoods
HIC,NLD,42.5,0,1,2,2018,2,2: Macronutrients,107.672799054753,111.987243284573,103.474337059205,Eggs
HIC,NLD,12.5,0,1,2,2018,1,1: Foods & Beverages,63.6762358758398,74.7628412431246,54.6048615674664,Potatoes
MENA,ARE,17.5,0,0,1,2010,1,1: Foods & Beverages,17.8565275512936,90.3096048545664,3.58559680534319,Whole grains
MENA,SYR,27.5,0,1,999,2010,2,2: Macronutrients,49.7567986701238,58.6277604326984,39.8709986607669,Total seafoods
SSA,CAF,12.5,0,1,999,2018,1,1: Foods & Beverages,64.3225586426631,161.309536350306,27.299281011208,Refined grains
MENA,OMN,42.5,1,1,1,2018,1,1: Foods & Beverages,133.196900648206,185.5044150503,95.9869013257868,Fruits
HIC,IRL,42.5,1,0,999,2018,1,1: Foods & Beverages,105.869249174161,130.957423951201,85.2853011845215,Fruits
HIC,ITA,22.5,0,1,1,2018,1,1: Foods & Beverages,6.4746227545904,7.6068987683358,5.4713858137518,Potatoes
SSA,SEN,37.5,0,0,999,2018,2,2: Macronutrients,56.6557542297423,66.3986838280158,45.2147265999751,Total seafoods
HIC,CHE,37.5,1,1,3,2010,1,1: Foods & Beverages,19.2950199098995,25.090710140669,15.1649387312682,Other starchy vegetables
LAC,BHS,32.5,1,0,1,2015,1,1: Foods & Beverages,67.0329816915152,101.834218223775,44.3619386665111,Fruits
SSA,NAM,12.5,1,0,2,2010,1,1: Foods & Beverages,19.9549753199877,28.9203857997071,14.0088790063641,Whole grains
HIC,FRA,42.5,1,0,3,2018,2,2: Macronutrients,77.0067005868734,80.0708365870174,74.1590724415622,Eggs
FSU,MNG,37.5,0,0,2,2010,1,1: Foods & Beverages,57.0919146911794,195.0,6.54822315310486,Potatoes
HIC,AUT,17.5,0,0,3,2015,1,1: Foods & Beverages,28.1997989611127,33.6065932305453,23.380650538902,Potatoes
LAC,JAM,12.5,1,1,999,2010,2,2: Macronutrients,99.5905625567842,110.014303788957,90.5488956108232,Eggs
HIC,ISL,27.5,0,1,3,2015,1,1: Foods & Beverages,0.483900220205684,0.890293441261686,0.25016996412164,Unprocessed red meats
HIC,FRA,12.5,0,0,1,2010,2,2: Macronutrients,106.32685387535,110.425508155794,102.259786081164,Eggs
HIC,FRA,17.5,1,1,999,2018,1,1: Foods & Beverages,0.319226386407886,0.412480682468897,0.250941450529477,Total processed meats
FSU,AZE,12.5,1,1,999,2018,1,1: Foods & Beverages,19.1350674492873,25.376284232504,14.3787005219345,Nuts and seeds
SSA,KEN,42.5,0,0,1,2010,2,2: Macronutrients,9.73934680998018,18.3960740514067,4.26090411525957,Cheese
FSU,KGZ,37.5,0,0,999,2015,1,1: Foods & Beverages,40.8211460906964,132.749224841131,9.514882319049867,Potatoes
FSU,BIH,22.5,0,1,1,2010,2,2: Macronutrients,49.2687050283683,62.3098867291079,34.184540417788,Total seafoods
SSA,MLI,37.5,1,1,1,2018,1,1: Foods & Beverages,0.561687290210687,1.08193504424295,0.300734911882824,Unprocessed red meats
MENA,ARE,27.5,0,1,3,2018,2,2: Macronutrients,87.4521200926766,94.993654811247,80.5154897532103,Eggs
SSA,NER,17.5,1,0,999,2015,2,2: Macronutrients,65.4225041871998,107.175031878676,41.0876553972114,Eggs
HIC,NZL,22.5,0,1,999,2010,2,2: Macronutrients,14.0728159749938,15.4781019508043,12.7153492386265,Cheese
FSU,MDA,42.5,0,0,1,2018,1,1: Foods & Beverages,13.060535506287,65.4288600199982,2.69892614781762,Whole grains
SAARC,AFG,17.5,0,1,1,2018,1,1: Foods & Beverages,0.154428001102687,1.53343604282457,0.0189711756721125,Total processed meats
HIC,AUT,17.5,0,0,2,2010,2,2: Macronutrients,15.8810761826725,17.05689815304,14.7681402147858,Cheese
Asia,THA,37.5,1,0,999,2010,1,1: Foods & Beverages,111.496392763166,151.658668256968,82.627609976757,Fruits
LAC,MEX,17.5,0,0,2,2015,1,1: Foods & Beverages,0.459520237849496,0.518174696967266,0.40790315077282,Unprocessed red meats
MENA,MAR,42.5,0,0,1,2015,1,1: Foods & Beverages,38.6792624327141,66.5176592744512,22.1896642166319,Nuts and seeds
FSU,MDA,22.5,0,0,2,2010,1,1: Foods & Beverages,68.9911324070558,126.037059146411,37.5267682492253,Non-starchy vegetables
Asia,WSM,32.5,1,0,999,2018,2,2: Macronutrients,28.6607610673145,31.2539631245328,26.1778913248731,Cheese
SSA,MRT,42.5,1,1,1,2015,2,2: Macronutrients,12.3158521557192,21.8695543646083,5.59928359890866,Cheese
Asia,WSM,32.5,1,1,3,2010,1,1: Foods & Beverages,0.380400104384547,1.48224055473346,0.099906450235957,Total processed meats
LAC,VCT,42.5,1,0,3,2015,2,2: Macronutrients,8.5694031763939,16.545719779524,3.639335024168,Cheese
LAC,GRD,12.5,1,0,2,2018,1,1: Foods & Beverages,22.6337316992529,68.9991384801969,7.37005083537169,Nuts and seeds
SSA,COD,22.5,0,0,3,2018,2,2: Macronutrients,35.6701975774549,44.7075175179144,28.2934218925308,Eggs
SSA,ZWE,32.5,0,1,1,2015,1,1: Foods & Beverages,0.110756324206136,0.41623378483466,0.0285823253098938,Total processed meats
FSU,CZE,42.5,0,1,2,2010,2,2: Macronutrients,41.6136062042571,55.8275227963328,26.6657389978187,Total seafoods
FSU,HUN,17.5,1,0,1,2015,2,2: Macronutrients,55.0381035150254,93.8232425250046,32.1221732869711,Eggs
SSA,SEN,27.5,0,0,2,2010,1,1: Foods & Beverages,0.172606002909206,0.623299749935548,0.0479451921021184,Total processed meats
FSU,TJK,27.5,0,0,2,2015,2,2: Macronutrients,8.46385218704911,16.1562401100568,3.45139884669982,Cheese
HIC,PRT,27.5,1,0,3,2010,2,2: Macronutrients,9.608358245215188,9.99762979395187,9.23830347867869,Cheese
MENA,OMN,27.5,0,1,2,2010,1,1: Foods & Beverages,47.6153010185174,130.0,5.89211664938233,Other starchy vegetables
HIC,DEU,27.5,1,1,2,2015,1,1: Foods & Beverages,63.358827048589,71.1861898054457,56.3188993631509,Potatoes
SSA,NAM,32.5,0,0,999,2010,2,2: Macronutrients,72.0748353270263,98.21710458629832,52.9754498636198,Eggs
LAC,LCA,22.5,1,1,999,2018,1,1: Foods & Beverages,53.565564393838,107.934608786361,27.5377586293764,Beans and legumes
HIC,DEU,17.5,1,0,1,2010,2,2: Macronutrients,14.4735801096679,15.0487816056348,13.8898915855948,Cheese
FSU,RUS,22.5,0,0,3,2010,2,2: Macronutrients,48.2848427936533,61.5542738055627,33.9392891022999,Total seafoods
HIC,GBR,17.5,1,1,2,2018,1,1: Foods & Beverages,65.1566849204542,73.3346210740279,58.0594797983739,Fruits
HIC,GBR,17.5,0,0,1,2018,2,2: Macronutrients,11.0785645318613,11.9042900652703,10.2549176085766,Cheese
LAC,ECU,12.5,1,1,2,2015,2,2: Macronutrients,14.0438836587725,24.0778240226642,6.96165659181543,Cheese
SAARC,BGD,32.5,0,1,999,2015,1,1: Foods & Beverages,0.571617353836198,2.95027466043158,0.0434930632774019,Total processed meats
Asia,MHL,42.5,0,0,2,2015,1,1: Foods & Beverages,3.5533257023288,17.048605292362,0.728860703614524,Whole grains
FSU,TJK,12.5,0,0,2,2015,1,1: Foods & Beverages,107.687755125714,130.0,13.6025871350272,Other starchy vegetables
LAC,VCT,42.5,0,1,999,2015,2,2: Macronutrients,86.6135497971371,117.751571031341,64.89602822624,Eggs
LAC,MEX,22.5,1,1,999,2018,1,1: Foods & Beverages,0.372194861887802,0.443650999772971,0.309801746644935,Total processed meats
MENA,OMN,32.5,0,1,999,2010,2,2: Macronutrients,10.7587433127349,15.834958642613,6.90693254373216,Cheese
Asia,KIR,27.5,1,1,999,2018,1,1: Foods & Beverages,114.95827845665,173.629137754431,75.4759255363213,Fruits
Asia,PHL,17.5,0,0,3,2010,2,2: Macronutrients,23.0197888357948,24.8006708077834,21.2530334020435,Cheese
HIC,NZL,32.5,0,1,2,2015,1,1: Foods & Beverages,49.6017187026865,110.675790037996,21.8792367372408,Potatoes
Asia,CHN,12.5,0,0,999,2015,1,1: Foods & Beverages,1.01052779712381,1.55140286012239,0.672984463354048,Unprocessed red meats
Asia,MHL,37.5,1,0,1,2015,2,2: Macronutrients,80.4892635024434,132.66425403058,47.4756694498821,Eggs
LAC,DOM,17.5,0,0,3,2010,2,2: Macronutrients,75.8601898711391,119.459709672029,48.1987164775834,Eggs
LAC,DMA,42.5,1,1,999,2018,2,2: Macronutrients,57.897396415955,65.8924878624972,48.3551105356073,Total seafoods
SSA,MWI,42.5,0,1,3,2018,2,2: Macronutrients,53.4557165277882,65.6372567674534,39.1949947986682,Total seafoods
SSA,GIN,37.5,1,1,2,2010,1,1: Foods & Beverages,0.894360488238544,0.974283155038564,0.821734020536772,Unprocessed red meats
FSU,SVN,17.5,0,0,999,2010,1,1: Foods & Beverages,50.8409326556753,168.297709695696,10.0965223996998,Potatoes
Asia,MMR,32.5,0,0,999,2010,1,1: Foods & Beverages,13.1584886554469,61.4828792491313,3.11151389480766,Potatoes
Asia,FJI,12.5,0,0,2,2018,1,1: Foods & Beverages,99.29187932279052,145.506035300955,66.8388724136373,Fruits
SSA,NGA,17.5,0,0,3,2018,1,1: Foods & Beverages,6.06260663029406,53.4534575607547,0.745618034377235,Other starchy vegetables
FSU,GEO,32.5,1,1,3,2018,1,1: Foods & Beverages,2.55644633327493,3.900000095,0.719009849390003,Total processed meats
HIC,GRC,22.5,0,1,3,2010,1,1: Foods & Beverages,30.8259637934732,44.7812044262949,21.1871986669338,Potatoes
LAC,ATG,32.5,0,0,999,2018,2,2: Macronutrients,56.5885352570476,64.1622795521331,47.7191532474765,Total seafoods
Asia,SLB,27.5,1,0,3,2010,1,1: Foods & Beverages,7.47676270064036,55.4087830593391,0.967332127558615,Potatoes
FSU,CZE,32.5,0,0,1,2018,1,1: Foods & Beverages,25.65270079308,35.1441099559423,18.7084686399882,Potatoes
MENA,LBN,37.5,1,0,999,2015,2,2: Macronutrients,130.09285342668,145.169856823813,116.017501815198,Eggs
MENA,LBN,27.5,0,0,2,2015,1,1: Foods & Beverages,14.2931045803786,19.0743953136825,10.9057344533371,Whole grains
FSU,SVK,17.5,0,1,1,2010,2,2: Macronutrients,12.579901991488,21.4906516027156,6.14895285864547,Cheese
SSA,ERI,32.5,1,1,2,2018,1,1: Foods & Beverages,29.7720106265191,195.0,3.51614596200965,Potatoes
Asia,KOR,37.5,1,0,2,2010,1,1: Foods & Beverages,22.4788903846865,24.2009436089878,20.7711229828099,Nuts and seeds
FSU,TKM,27.5,0,0,1,2018,1,1: Foods & Beverages,109.115485601034,243.166922653351,51.9706155073486,Non-starchy vegetables
SSA,SSD,27.5,1,0,2,2015,1,1: Foods & Beverages,48.1411826015046,141.726181554124,15.7298764064105,Nuts and seeds
MENA,TUN,22.5,0,1,1,2018,1,1: Foods & Beverages,342.897980095387,1076.71305185224,96.6974672020948,Refined grains
SSA,CIV,27.5,0,0,999,2018,1,1: Foods & Beverages,0.249559982979059,0.728650945983293,0.0934746021479668,Total processed meats
SSA,TCD,37.5,0,1,2,2010,2,2: Macronutrients,50.277574402796,62.5214682501454,36.1686927719221,Total seafoods
MENA,TUR,22.5,1,1,999,2015,2,2: Macronutrients,52.1917170295887,59.3750139785177,44.405989570141,Total seafoods
HIC,FIN,17.5,1,0,2,2010,1,1: Foods & Beverages,60.1786220700552,72.1608591177093,49.8745733888792,Other starchy vegetables
FSU,UKR,27.5,1,0,1,2018,2,2: Macronutrients,10.6859745593104,19.2014574366048,4.55066796532971,Cheese
LAC,JAM,17.5,0,1,2,2015,2,2: Macronutrients,5.55694055202838,6.28989352670266,4.88008996469805,Cheese
SSA,LBR,37.5,1,1,2,2018,2,2: Macronutrients,12.1168298536561,21.8031206218325,5.56526541048173,Cheese
SSA,TCD,37.5,0,1,999,2015,1,1: Foods & Beverages,67.0199434820272,77.9065884062829,57.6251245753935,Fruits
SAARC,LKA,12.5,0,0,999,2010,2,2: Macronutrients,8.22331720263954,14.7705528244009,3.86648346224463,Cheese
HIC,AUT,32.5,0,0,999,2018,2,2: Macronutrients,15.8372082645843,17.0290293346646,14.7132061309123,Cheese
FSU,SVN,12.5,1,1,3,2015,1,1: Foods & Beverages,0.218246700311023,0.781085300056155,0.0632107500440457,Total processed meats
FSU,ROU,27.5,1,0,999,2020,1,1: Foods & Beverages,83.6890626431708,100.735829259643,69.2898496661149,Beans and legumes
FSU,ROU,12.5,0,1,999,2015,1,1: Foods & Beverages,25.2749985202271,33.9902348707314,18.7114608394755,Nuts and seeds
Asia,JPN,27.5,1,0,2,2015,1,1: Foods & Beverages,0.452906007061175,0.567945786664529,0.360744463028576,Total processed meats
MENA,IRQ,27.5,0,0,1,2010,2,2: Macronutrients,55.9319650621016,67.6727542742637,41.8548812628701,Total seafoods
FSU,BLR,27.5,0,1,2,2015,1,1: Foods & Beverages,0.809772204569418,1.55684784385156,0.427540983127363,Unprocessed red meats
SSA,ERI,27.5,0,1,1,2018,2,2: Macronutrients,8.99101313522273,17.4244348573136,3.70023197193297,Cheese
SSA,BFA,42.5,0,0,2,2015,2,2: Macronutrients,90.7250318537467,113.219821396314,72.3764574840027,Eggs
HIC,NZL,37.5,0,0,1,2018,2,2: Macronutrients,45.8606347378217,58.5975904914015,31.5156238997585,Total seafoods
Asia,CHN,27.5,0,0,2,2010,2,2: Macronutrients,57.3978095236989,68.5156234791203,44.7725645311527,Total seafoods
MENA,JOR,22.5,0,0,999,2010,1,1: Foods & Beverages,68.3081808441165,80.2102121737181,58.187650096983,Beans and legumes
